ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V1234_Normalized	PSP_FLD_L2_F2_100bps_TDS_Peak_V1234_Normalized	The normalized peak value observed on the V1234 summation full-speed TDS channel (Ch2) during this sample period (+1 to -1)		Normalized	-1.0	1.0	-1.0	1.0	-1.0e+31	epoch	F12.6	Peak V1+V2+V3+V4	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_SCMx4_Normalized	PSP_FLD_L2_F2_100bps_TDS_Peak_SCMx4_Normalized	The normalized peak value observed on the MF SCM high-gain full-speed TDS channel (Ch4) during this sample period (+1 to -1)		Normalized	-1.0	1.0	-1.0	1.0	-1.0e+31	epoch	F12.6	Peak SCM	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_SCMx5_Normalized	PSP_FLD_L2_F2_100bps_TDS_Peak_SCMx5_Normalized	The normalized peak value observed on the MF SCM high-gain full-speed TDS channel (Ch5) during this sample period (+1 to -1)		Normalized	-1.0	1.0	-1.0	1.0	-1.0e+31	epoch	F12.6	Peak SCM	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_SCMx4LG_Normalized	PSP_FLD_L2_F2_100bps_TDS_Peak_SCMx4LG_Normalized	The normalized peak value observed on the MF SCM low-gain full-speed TDS channel (Ch4) during this sample period (+1 to -1)		Normalized	-1.0	1.0	-1.0	1.0	-1.0e+31	epoch	F12.6	Peak SCM	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V1LG_Normalized	PSP_FLD_L2_F2_100bps_TDS_Peak_V1LG_Normalized	The normalized peak value observed on the V1 low-gain full-speed TDS channel (Ch3) during this sample period (+1 to -1)		Normalized	-1.0	1.0	-1.0	1.0	-1.0e+31	epoch	F12.6	Peak V1	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V2LG_Normalized	PSP_FLD_L2_F2_100bps_TDS_Peak_V2LG_Normalized	The normalized peak value observed on the V2 low-gain full-speed TDS channel (Ch5) during this sample period (+1 to -1)		Normalized	-1.0	1.0	-1.0	1.0	-1.0e+31	epoch	F12.6	Peak V2	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V3LG_Normalized	PSP_FLD_L2_F2_100bps_TDS_Peak_V3LG_Normalized	The normalized peak value observed on the V3 low-gain full-speed TDS channel (Ch1) during this sample period (+1 to -1)		Normalized	-1.0	1.0	-1.0	1.0	-1.0e+31	epoch	F12.6	Peak V3	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V4LG_Normalized	PSP_FLD_L2_F2_100bps_TDS_Peak_V4LG_Normalized	The normalized peak value observed on the V4 low-gain full-speed TDS channel (Ch2) during this sample period (+1 to -1)		Normalized	-1.0	1.0	-1.0	1.0	-1.0e+31	epoch	F12.6	Peak V4	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V5LG_Normalized	PSP_FLD_L2_F2_100bps_TDS_Peak_V5LG_Normalized	The normalized peak value observed on the V5 low-gain full-speed TDS channel (Ch4) during this sample period (+1 to -1)		Normalized	-1.0	1.0	-1.0	1.0	-1.0e+31	epoch	F12.6	Peak V5	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V1_mV	PSP_FLD_L2_F2_100bps_TDS_Peak_V1_mV	The peak value observed on the V1 high-gain full-speed TDS channel (Ch1) during this sample period (mV)		mV	-2000.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	Peak V1	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V2_mV	PSP_FLD_L2_F2_100bps_TDS_Peak_V2_mV	The peak value observed on the V2 high-gain full-speed TDS channel (Ch2) during this sample period (mV)		mV	-2000.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	Peak V2	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V3_mV	PSP_FLD_L2_F2_100bps_TDS_Peak_V3_mV	The peak value observed on the V3 high-gain full-speed TDS channel (Ch3) during this sample period (mV)		mV	-2000.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	Peak V3	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V4_mV	PSP_FLD_L2_F2_100bps_TDS_Peak_V4_mV	The peak value observed on the V4 high-gain full-speed TDS channel (Ch4) during this sample period (mV)		mV	-2000.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	Peak V4	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V5_mV	PSP_FLD_L2_F2_100bps_TDS_Peak_V5_mV	The peak value observed on the V5 high-gain full-speed TDS channel (Ch5) during this sample period (mV)		mV	-2000.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	Peak V5	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V1V2_mV	PSP_FLD_L2_F2_100bps_TDS_Peak_V1V2_mV	The peak value observed on the V1-V2 difference full-speed TDS channel (Ch3) during this sample period (mV)		mV	-2000.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	Peak V1-V2	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V3V4_mV	PSP_FLD_L2_F2_100bps_TDS_Peak_V3V4_mV	The peak value observed on the V3-V4 difference full-speed TDS channel (Ch1) during this sample period (mV)		mV	-2000.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	Peak V3-V4	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V1234_mV	PSP_FLD_L2_F2_100bps_TDS_Peak_V1234_mV	The peak value observed on the V1+V2+V3+V4 summation full-speed TDS channel (Ch2) during this sample period (mV)		mV	-2000.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	Peak V1+V2+V3+V4	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_SCMx4_nT	PSP_FLD_L2_F2_100bps_TDS_Peak_SCMx4_nT	The peak value observed on the MF SCM high-gain full-speed TDS channel (Ch4) during this sample period (nT)		nT	-2000.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	Peak SCM	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_SCMx5_nT	PSP_FLD_L2_F2_100bps_TDS_Peak_SCMx5_nT	The peak value observed on the MF SCM high-gain full-speed TDS channel (Ch5) during this sample period (nT)		nT	-2000.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	Peak SCM	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_SCMx4LG_nT	PSP_FLD_L2_F2_100bps_TDS_Peak_SCMx4LG_nT	The peak value observed on the MF SCM low-gain full-speed TDS channel (Ch4) during this sample period (nT)		nT	-2000.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	Peak SCM	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V1LG_mV	PSP_FLD_L2_F2_100bps_TDS_Peak_V1LG_mV	The peak value observed on the V1 low-gain full-speed TDS channel (Ch3) during this sample period (mV)		mV	-2000.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	Peak V1	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V2LG_mV	PSP_FLD_L2_F2_100bps_TDS_Peak_V2LG_mV	The peak value observed on the V2 low-gain full-speed TDS channel (Ch5) during this sample period (mV)		mV	-2000.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	Peak V2	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V3LG_mV	PSP_FLD_L2_F2_100bps_TDS_Peak_V3LG_mV	The peak value observed on the V3 low-gain full-speed TDS channel (Ch1) during this sample period (mV)		mV	-2000.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	Peak V3	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V4LG_mV	PSP_FLD_L2_F2_100bps_TDS_Peak_V4LG_mV	The peak value observed on the V4 low-gain full-speed TDS channel (Ch2) during this sample period (mV)		mV	-2000.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	Peak V4	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Peak_V5LG_mV	PSP_FLD_L2_F2_100bps_TDS_Peak_V5LG_mV	The peak value observed on the V5 low-gain full-speed TDS channel (Ch4) during this sample period (mV)		mV	-2000.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	Peak V5	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_RMS_V1_mV	PSP_FLD_L2_F2_100bps_TDS_RMS_V1_mV	The RMS value observed on the V1 high-gain possibly down-sampled TDS channel (Ch1) during this sample period (mV)		mV RMS	0.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	RMS V1	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_RMS_V2_mV	PSP_FLD_L2_F2_100bps_TDS_RMS_V2_mV	The RMS value observed on the V2 high-gain possibly down-sampled TDS channel (Ch2) during this sample period (mV)		mV RMS	0.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	RMS V2	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_RMS_V3_mV	PSP_FLD_L2_F2_100bps_TDS_RMS_V3_mV	The RMS value observed on the V3 high-gain possibly down-sampled TDS channel (Ch3) during this sample period (mV)		mV RMS	0.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	RMS V3	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_RMS_V4_mV	PSP_FLD_L2_F2_100bps_TDS_RMS_V4_mV	The RMS value observed on the V4 high-gain possibly down-sampled TDS channel (Ch4) during this sample period (mV)		mV RMS	0.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	RMS V4	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_RMS_V5_mV	PSP_FLD_L2_F2_100bps_TDS_RMS_V5_mV	The RMS value observed on the V5 high-gain possibly down-sampled TDS channel (Ch5) during this sample period (mV)		mV RMS	0.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	RMS V5	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_RMS_V1V2_mV	PSP_FLD_L2_F2_100bps_TDS_RMS_V1V2_mV	The RMS value observed on the V1-V2 difference possibly down-sampled TDS channel (Ch3) during this sample period (mV)		mV RMS	0.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	RMS V1-V2	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_RMS_V3V4_mV	PSP_FLD_L2_F2_100bps_TDS_RMS_V3V4_mV	The RMS value observed on the V3-V4 difference possibly down-sampled TDS channel (Ch1) during this sample period (mV)		mV RMS	0.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	RMS V3-V4	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_RMS_V1234_mV	PSP_FLD_L2_F2_100bps_TDS_RMS_V1234_mV	The RMS value observed on the V1+V2+V3+V4 summation possibly down-sampled TDS channel (Ch2) during this sample period (mV)		mV RMS	0.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	RMS V1+V2+V3+V4	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_RMS_SCMx4_nT	PSP_FLD_L2_F2_100bps_TDS_RMS_SCMx4_nT	The RMS value observed on the MF SCM high-gain possibly down-sampled TDS channel (Ch4) during this sample period (nT)		nT RMS	0.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	RMS SCM	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_RMS_SCMx5_nT	PSP_FLD_L2_F2_100bps_TDS_RMS_SCMx5_nT	The RMS value observed on the MF SCM high-gain possibly down-sampled TDS channel (Ch5) during this sample period (nT)		nT RMS	0.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	RMS SCM	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_RMS_SCMx4LG_nT	PSP_FLD_L2_F2_100bps_TDS_RMS_SCMx4LG_nT	The RMS value observed on the MF SCM low-gain possibly down-sampled TDS channel (Ch4) during this sample period (nT)		nT RMS	0.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	RMS SCM	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_RMS_V1LG_mV	PSP_FLD_L2_F2_100bps_TDS_RMS_V1LG_mV	The RMS value observed on the V1 low-gain possibly down-sampled TDS channel (Ch3) during this sample period (mV)		mV RMS	0.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	RMS V1	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_RMS_V2LG_mV	PSP_FLD_L2_F2_100bps_TDS_RMS_V2LG_mV	The RMS value observed on the V2 low-gain possibly down-sampled TDS channel (Ch5) during this sample period (mV)		mV RMS	0.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	RMS V2	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_RMS_V3LG_mV	PSP_FLD_L2_F2_100bps_TDS_RMS_V3LG_mV	The RMS value observed on the V3 low-gain possibly down-sampled TDS channel (Ch1) during this sample period (mV)		mV RMS	0.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	RMS v3	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_RMS_V4LG_mV	PSP_FLD_L2_F2_100bps_TDS_RMS_V4LG_mV	The RMS value observed on the V4 low-gain possibly down-sampled TDS channel (Ch2) during this sample period (mV)		mV RMS	0.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	RMS V4	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_RMS_V5LG_mV	PSP_FLD_L2_F2_100bps_TDS_RMS_V5LG_mV	The RMS value observed on the V5 low-gain possibly down-sampled TDS channel (Ch4) during this sample period (mV)		mV RMS	0.0	2000.0	-100000.0	100000.0	-1.0e+31	epoch	F12.4	RMS V5	data	time_series					
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Frequency_Valid_Flag	PSP_FLD_L2_F2_100bps_TDS_Frequency_Valid_Flag	Indicates that the TDS frequencies are determined by non-trivial banded zero crossings			0	1	0	255	255	epoch	I3	Flag	support_data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Frequency_V1_Hz	PSP_FLD_L2_F2_100bps_TDS_Frequency_V1_Hz	The banded frequency (or zero crossings) observed on the V1 high-gain TDS channel (Ch1) during this sample period (Hz)		Hz	0.0	2.0e+06	-1.0e+07	1.0e+07	-1.0e+31	epoch	F12.1	Frequency V1	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Frequency_V2_Hz	PSP_FLD_L2_F2_100bps_TDS_Frequency_V2_Hz	The banded frequency (or zero crossings) observed on the V2 high-gain TDS channel (Ch2) during this sample period (Hz)		Hz	0.0	2.0e+06	-1.0e+07	1.0e+07	-1.0e+31	epoch	F12.1	Frequency V2	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Frequency_V3_Hz	PSP_FLD_L2_F2_100bps_TDS_Frequency_V3_Hz	The banded frequency (or zero crossings) observed on the V3 high-gain TDS channel (Ch3) during this sample period (Hz)		Hz	0.0	2.0e+06	-1.0e+07	1.0e+07	-1.0e+31	epoch	F12.1	Frequency V3	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Frequency_V4_Hz	PSP_FLD_L2_F2_100bps_TDS_Frequency_V4_Hz	The banded frequency (or zero crossings) observed on the V4 high-gain TDS channel (Ch4) during this sample period (Hz)		Hz	0.0	2.0e+06	-1.0e+07	1.0e+07	-1.0e+31	epoch	F12.1	Frequency V4	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Frequency_V5_Hz	PSP_FLD_L2_F2_100bps_TDS_Frequency_V5_Hz	The banded frequency (or zero crossings) observed on the V5 high-gain TDS channel (Ch5) during this sample period (Hz)		Hz	0.0	2.0e+06	-1.0e+07	1.0e+07	-1.0e+31	epoch	F12.1	Frequency V5	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Frequency_V1V2_Hz	PSP_FLD_L2_F2_100bps_TDS_Frequency_V1V2_Hz	The banded frequency (or zero crossings) observed on the V1-V2 difference TDS channel (Ch3) during this sample period (Hz)		Hz	0.0	2.0e+06	-1.0e+07	1.0e+07	-1.0e+31	epoch	F12.1	Frequency V1-V2	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Frequency_V3V4_Hz	PSP_FLD_L2_F2_100bps_TDS_Frequency_V3V4_Hz	The banded frequency (or zero crossings) observed on the V3-V4 difference TDS channel (Ch1) during this sample period (Hz)		Hz	0.0	2.0e+06	-1.0e+07	1.0e+07	-1.0e+31	epoch	F12.1	Frequency V3-V4	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Frequency_V1234_Hz	PSP_FLD_L2_F2_100bps_TDS_Frequency_V1234_Hz	The banded frequency (or zero crossings) observed on the V1+V2+V3+V4 summation TDS channel (Ch2) during this sample period (Hz)		Hz	0.0	2.0e+06	-1.0e+07	1.0e+07	-1.0e+31	epoch	F12.1	Frequency V1+V2+V3+V4	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Frequency_SCMx4_Hz	PSP_FLD_L2_F2_100bps_TDS_Frequency_SCMx4_Hz	The banded frequency (or zero crossings) observed on the MF SCM high-gain TDS channel (Ch4) during this sample period (Hz)		Hz	0.0	2.0e+06	-1.0e+07	1.0e+07	-1.0e+31	epoch	F12.1	Frequency SCM	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Frequency_SCMx5_Hz	PSP_FLD_L2_F2_100bps_TDS_Frequency_SCMx5_Hz	The banded frequency (or zero crossings) observed on the MF SCM high-gain TDS channel (Ch5) during this sample period (Hz)		Hz	0.0	2.0e+06	-1.0e+07	1.0e+07	-1.0e+31	epoch	F12.1	Frequency SCM	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Frequency_SCMx4LG_Hz	PSP_FLD_L2_F2_100bps_TDS_Frequency_SCMx4LG_Hz	The banded frequency (or zero crossings) observed on the MF SCM low-gain TDS channel (Ch4) during this sample period (Hz)		Hz	0.0	2.0e+06	-1.0e+07	1.0e+07	-1.0e+31	epoch	F12.1	Frequency SCM	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Frequency_V1LG_Hz	PSP_FLD_L2_F2_100bps_TDS_Frequency_V1LG_Hz	The banded frequency (or zero crossings) observed on the V1 low-gain TDS channel (Ch3) during this sample period (Hz)		Hz	0.0	2.0e+06	-1.0e+07	1.0e+07	-1.0e+31	epoch	F12.1	Frequency V1	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Frequency_V2LG_Hz	PSP_FLD_L2_F2_100bps_TDS_Frequency_V2LG_Hz	The banded frequency (or zero crossings) observed on the V2 low-gain TDS channel (Ch5) during this sample period (Hz)		Hz	0.0	2.0e+06	-1.0e+07	1.0e+07	-1.0e+31	epoch	F12.1	Frequency V2	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Frequency_V3LG_Hz	PSP_FLD_L2_F2_100bps_TDS_Frequency_V3LG_Hz	The banded frequency (or zero crossings) observed on the V3 low-gain TDS channel (Ch1) during this sample period (Hz)		Hz	0.0	2.0e+06	-1.0e+07	1.0e+07	-1.0e+31	epoch	F12.1	Frequency V3	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Frequency_V4LG_Hz	PSP_FLD_L2_F2_100bps_TDS_Frequency_V4LG_Hz	The banded frequency (or zero crossings) observed on the V4 low-gain TDS channel (Ch2) during this sample period (Hz)		Hz	0.0	2.0e+06	-1.0e+07	1.0e+07	-1.0e+31	epoch	F12.1	Frequency V4	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_Frequency_V5LG_Hz	PSP_FLD_L2_F2_100bps_TDS_Frequency_V5LG_Hz	The banded frequency (or zero crossings) observed on the V5 low-gain TDS channel (Ch4) during this sample period (Hz)		Hz	0.0	2.0e+06	-1.0e+07	1.0e+07	-1.0e+31	epoch	F12.1	Frequency V5	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_WPC_Count_Rate_PPS	PSP_FLD_L2_F2_100bps_TDS_WPC_Count_Rate_PPS	The wave-particle correlator particle counting frequency observed during this sample period (particle counts per second)		C/s	0.0	2.0e+06	-1.0e+07	1.0e+07	-1.0e+31	epoch	F12.1	Particle Count	data	time_series					
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_WPC_Skew	PSP_FLD_L2_F2_100bps_TDS_WPC_Skew	The wave-particle correlator skew observed during this sample period (dimensionless)			-2.0e+06	2.0e+06	-1.0e+06	1.0e+06	-1.0e+31	epoch	F12.3	Skew	data	time_series					
ASTRO	CDF_UINT4	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_WPC_Skew_Channel_Number	PSP_FLD_L2_F2_100bps_TDS_WPC_Skew_Channel_Number	The current TDS channel used for the skew ([1-5])			0	10	0	10	4294967295	epoch	I5	Channel	support_data	time_series					
ASTRO	CDF_CHAR	8	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_TDS_WPC_Skew_Path_Name	PSP_FLD_L2_F2_100bps_TDS_WPC_Skew_Path_Name	The current signal source of the TDS channel used for the skew (8 character string)								epoch	A	Path	support_data	time_series					
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_SWEAP_Valid_Flag	PSP_FLD_L2_F2_100bps_SWEAP_Valid_Flag	Indicates that the SWEAP specific data is present (depends on FSW version)			0	1	0	255	255	epoch	I3	Flag	support_data	time_series					
ASTRO	CDF_INT8	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_SWEAP_Status	PSP_FLD_L2_F2_100bps_SWEAP_Status	SWEAP Status word (coded)			0	4294967295	0	4294967295	-9223372036854775808	epoch	z12.8	SWEAP Status	support_data	time_series					
ASTRO	CDF_INT8	1	0:[]	T/	OOOOO	psp_fld_l2_f2_100bps	PSP_FLD_L2_F2_100bps_SWEAP_Electron_Mask	PSP_FLD_L2_F2_100bps_SWEAP_Electron_Mask	SWEAP SWEAP electron anode selection mask (coded)			0	4294967295	0	4294967295	-9223372036854775808	epoch	z12.8	SWEAP e Mask	support_data	time_series					
